sample_id,post_id,true_label,pred_label,fold,model
414,fall_0009.png,3,1,0,clip_frozen
415,fall_0009.png,3,1,0,clip_frozen
416,fall_0009.png,4,1,0,clip_frozen
469,fall_0014.png,4,4,0,clip_frozen
470,fall_0014.png,4,4,0,clip_frozen
471,fall_0014.png,4,4,0,clip_frozen
472,fall_0014.png,4,4,0,clip_frozen
473,fall_0014.png,4,4,0,clip_frozen
474,fall_0014.png,4,4,0,clip_frozen
475,fall_0014.png,3,3,0,clip_frozen
476,fall_0014.png,3,4,0,clip_frozen
477,fall_0014.png,2,4,0,clip_frozen
478,fall_0014.png,1,4,0,clip_frozen
479,fall_0014.png,2,4,0,clip_frozen
480,fall_0014.png,2,4,0,clip_frozen
481,fall_0014.png,2,4,0,clip_frozen
482,fall_0014.png,1,4,0,clip_frozen
483,fall_0014.png,2,4,0,clip_frozen
484,fall_0014.png,2,4,0,clip_frozen
485,fall_0014.png,1,4,0,clip_frozen
486,fall_0014.png,1,4,0,clip_frozen
487,fall_0014.png,1,4,0,clip_frozen
511,fall_0017.png,4,4,0,clip_frozen
512,fall_0017.png,4,4,0,clip_frozen
513,fall_0017.png,4,4,0,clip_frozen
514,fall_0017.png,4,4,0,clip_frozen
515,fall_0017.png,4,4,0,clip_frozen
516,fall_0017.png,4,4,0,clip_frozen
517,fall_0017.png,4,4,0,clip_frozen
518,fall_0017.png,2,4,0,clip_frozen
519,fall_0017.png,4,4,0,clip_frozen
520,fall_0017.png,4,4,0,clip_frozen
567,fashion_0002.png,4,3,0,clip_frozen
568,fashion_0002.png,4,3,0,clip_frozen
569,fashion_0002.png,4,3,0,clip_frozen
570,fashion_0002.png,4,3,0,clip_frozen
571,fashion_0002.png,3,3,0,clip_frozen
572,fashion_0002.png,1,3,0,clip_frozen
573,fashion_0002.png,4,4,0,clip_frozen
574,fashion_0002.png,4,3,0,clip_frozen
575,fashion_0002.png,4,3,0,clip_frozen
576,fashion_0002.png,4,4,0,clip_frozen
577,fashion_0002.png,4,4,0,clip_frozen
578,fashion_0002.png,3,4,0,clip_frozen
579,fashion_0002.png,4,4,0,clip_frozen
580,fashion_0002.png,4,4,0,clip_frozen
581,fashion_0002.png,4,3,0,clip_frozen
582,fashion_0002.png,3,4,0,clip_frozen
583,fashion_0002.png,3,3,0,clip_frozen
584,fashion_0002.png,3,4,0,clip_frozen
585,fashion_0002.png,4,0,0,clip_frozen
586,fashion_0002.png,4,0,0,clip_frozen
587,fashion_0002.png,4,0,0,clip_frozen
588,fashion_0002.png,4,0,0,clip_frozen
589,fashion_0003.png,4,1,0,clip_frozen
590,fashion_0003.png,4,1,0,clip_frozen
591,fashion_0003.png,1,0,0,clip_frozen
592,fashion_0003.png,3,0,0,clip_frozen
593,fashion_0003.png,3,0,0,clip_frozen
594,fashion_0003.png,4,1,0,clip_frozen
595,fashion_0003.png,1,1,0,clip_frozen
596,fashion_0003.png,1,1,0,clip_frozen
597,fashion_0003.png,4,1,0,clip_frozen
598,fashion_0003.png,4,1,0,clip_frozen
599,fashion_0003.png,2,1,0,clip_frozen
600,fashion_0003.png,3,1,0,clip_frozen
601,fashion_0003.png,3,1,0,clip_frozen
602,fashion_0003.png,3,0,0,clip_frozen
603,fashion_0003.png,2,0,0,clip_frozen
604,fashion_0005.png,3,3,0,clip_frozen
605,fashion_0005.png,4,3,0,clip_frozen
606,fashion_0005.png,3,3,0,clip_frozen
607,fashion_0005.png,2,3,0,clip_frozen
608,fashion_0005.png,3,0,0,clip_frozen
918,movie_0022.png,4,0,0,clip_frozen
919,movie_0022.png,0,0,0,clip_frozen
920,movie_0022.png,1,4,0,clip_frozen
921,movie_0022.png,0,1,0,clip_frozen
922,movie_0022.png,0,1,0,clip_frozen
923,movie_0022.png,0,1,0,clip_frozen
924,movie_0022.png,0,1,0,clip_frozen
925,movie_0022.png,0,0,0,clip_frozen
926,movie_0022.png,0,0,0,clip_frozen
927,movie_0022.png,0,0,0,clip_frozen
928,movie_0022.png,2,1,0,clip_frozen
929,movie_0022.png,0,1,0,clip_frozen
930,movie_0022.png,1,0,0,clip_frozen
931,movie_0022.png,4,0,0,clip_frozen
932,movie_0022.png,3,0,0,clip_frozen
933,movie_0022.png,4,0,0,clip_frozen
934,movie_0022.png,3,0,0,clip_frozen
997,olive_0011.png,2,4,0,clip_frozen
998,olive_0011.png,4,4,0,clip_frozen
999,olive_0011.png,2,4,0,clip_frozen
1000,olive_0011.png,3,4,0,clip_frozen
1001,olive_0011.png,2,4,0,clip_frozen
1002,olive_0011.png,4,4,0,clip_frozen
1003,olive_0011.png,1,4,0,clip_frozen
1004,olive_0011.png,1,4,0,clip_frozen
1005,olive_0011.png,4,4,0,clip_frozen
1006,olive_0011.png,3,4,0,clip_frozen
1007,olive_0011.png,2,4,0,clip_frozen
1008,olive_0011.png,1,4,0,clip_frozen
1009,olive_0011.png,1,4,0,clip_frozen
1010,olive_0011.png,1,4,0,clip_frozen
1011,olive_0011.png,1,4,0,clip_frozen
1012,olive_0011.png,2,4,0,clip_frozen
1013,olive_0011.png,0,4,0,clip_frozen
1014,olive_0011.png,2,3,0,clip_frozen
1015,olive_0011.png,1,4,0,clip_frozen
1016,olive_0011.png,1,4,0,clip_frozen
1017,olive_0011.png,3,4,0,clip_frozen
1018,olive_0012.png,4,4,0,clip_frozen
1038,olive_0015.png,4,3,0,clip_frozen
1039,olive_0015.png,4,4,0,clip_frozen
1040,olive_0015.png,2,3,0,clip_frozen
1041,olive_0015.png,3,3,0,clip_frozen
1042,olive_0015.png,3,3,0,clip_frozen
1043,olive_0015.png,3,4,0,clip_frozen
1044,olive_0015.png,1,4,0,clip_frozen
1045,olive_0015.png,1,4,0,clip_frozen
1046,olive_0015.png,2,4,0,clip_frozen
1047,olive_0015.png,1,4,0,clip_frozen
1048,olive_0015.png,2,4,0,clip_frozen
1049,olive_0015.png,2,4,0,clip_frozen
1050,olive_0015.png,1,4,0,clip_frozen
1051,olive_0015.png,1,4,0,clip_frozen
1052,olive_0015.png,3,4,0,clip_frozen
1053,olive_0015.png,1,3,0,clip_frozen
1054,olive_0015.png,3,4,0,clip_frozen
1055,olive_0015.png,3,3,0,clip_frozen
1056,olive_0015.png,3,3,0,clip_frozen
1057,olive_0015.png,2,4,0,clip_frozen
1058,olive_0015.png,2,3,0,clip_frozen
1059,olive_0015.png,2,4,0,clip_frozen
1060,olive_0015.png,2,3,0,clip_frozen
1061,olive_0015.png,2,4,0,clip_frozen
1161,restaurant_0009.png,4,4,0,clip_frozen
1162,restaurant_0009.png,1,4,0,clip_frozen
1163,restaurant_0009.png,3,4,0,clip_frozen
1164,restaurant_0009.png,2,4,0,clip_frozen
1165,restaurant_0009.png,0,3,0,clip_frozen
1166,restaurant_0009.png,1,0,0,clip_frozen
1167,restaurant_0010.png,4,4,0,clip_frozen
1168,restaurant_0010.png,4,4,0,clip_frozen
1169,restaurant_0010.png,3,4,0,clip_frozen
1177,restaurant_0013.png,1,4,0,clip_frozen
1178,restaurant_0013.png,1,4,0,clip_frozen
1179,restaurant_0013.png,4,3,0,clip_frozen
1180,restaurant_0013.png,4,3,0,clip_frozen
1181,restaurant_0013.png,3,4,0,clip_frozen
1182,restaurant_0013.png,3,4,0,clip_frozen
1183,restaurant_0013.png,3,4,0,clip_frozen
1184,restaurant_0013.png,3,4,0,clip_frozen
1185,restaurant_0013.png,4,3,0,clip_frozen
1186,restaurant_0013.png,4,4,0,clip_frozen
1187,restaurant_0013.png,4,4,0,clip_frozen
1188,restaurant_0013.png,4,4,0,clip_frozen
1189,restaurant_0013.png,4,4,0,clip_frozen
1190,restaurant_0013.png,4,4,0,clip_frozen
1191,restaurant_0013.png,4,4,0,clip_frozen
1192,restaurant_0013.png,4,3,0,clip_frozen
1193,restaurant_0013.png,4,3,0,clip_frozen
1194,restaurant_0013.png,4,4,0,clip_frozen
1195,restaurant_0013.png,4,3,0,clip_frozen
1196,restaurant_0013.png,3,4,0,clip_frozen
1197,restaurant_0013.png,3,4,0,clip_frozen
1198,restaurant_0013.png,1,4,0,clip_frozen
1199,restaurant_0013.png,2,4,0,clip_frozen
1200,restaurant_0013.png,4,3,0,clip_frozen
1201,restaurant_0013.png,2,4,0,clip_frozen
1202,restaurant_0013.png,1,4,0,clip_frozen
1203,restaurant_0013.png,2,3,0,clip_frozen
1204,restaurant_0013.png,3,3,0,clip_frozen
1205,restaurant_0013.png,3,3,0,clip_frozen
1206,restaurant_0013.png,1,4,0,clip_frozen
1208,restaurant_0016.png,1,1,0,clip_frozen
1209,restaurant_0016.png,1,1,0,clip_frozen
1210,restaurant_0016.png,2,4,0,clip_frozen
1211,restaurant_0016.png,4,4,0,clip_frozen
1212,restaurant_0016.png,4,4,0,clip_frozen
1213,restaurant_0016.png,0,4,0,clip_frozen
1214,restaurant_0016.png,0,4,0,clip_frozen
1215,restaurant_0016.png,0,1,0,clip_frozen
1216,restaurant_0016.png,3,3,0,clip_frozen
1217,restaurant_0016.png,3,3,0,clip_frozen
1218,restaurant_0017.png,4,4,0,clip_frozen
1219,restaurant_0017.png,4,4,0,clip_frozen
1220,restaurant_0017.png,3,4,0,clip_frozen
1221,restaurant_0017.png,4,4,0,clip_frozen
1222,restaurant_0017.png,4,4,0,clip_frozen
1223,restaurant_0017.png,4,4,0,clip_frozen
1224,restaurant_0017.png,3,4,0,clip_frozen
1225,restaurant_0017.png,3,3,0,clip_frozen
1226,restaurant_0017.png,2,3,0,clip_frozen
1227,restaurant_0017.png,3,4,0,clip_frozen
1228,restaurant_0017.png,3,4,0,clip_frozen
1229,restaurant_0017.png,3,4,0,clip_frozen
1230,restaurant_0017.png,3,3,0,clip_frozen
1231,restaurant_0017.png,4,3,0,clip_frozen
1232,restaurant_0017.png,2,3,0,clip_frozen
1233,restaurant_0017.png,3,4,0,clip_frozen
1234,restaurant_0017.png,0,4,0,clip_frozen
1235,restaurant_0017.png,1,4,0,clip_frozen
1236,restaurant_0017.png,1,4,0,clip_frozen
1237,restaurant_0017.png,1,4,0,clip_frozen
1238,restaurant_0017.png,1,4,0,clip_frozen
1239,restaurant_0017.png,1,4,0,clip_frozen
1240,restaurant_0017.png,1,4,0,clip_frozen
1241,restaurant_0017.png,1,4,0,clip_frozen
1346,zerokal_0002.png,4,4,0,clip_frozen
1347,zerokal_0002.png,4,4,0,clip_frozen
1348,zerokal_0002.png,4,4,0,clip_frozen
1349,zerokal_0002.png,3,4,0,clip_frozen
1350,zerokal_0002.png,2,3,0,clip_frozen
1351,zerokal_0002.png,2,4,0,clip_frozen
1432,zerokal_0009.png,3,4,0,clip_frozen
1433,zerokal_0009.png,4,4,0,clip_frozen
1434,zerokal_0009.png,4,4,0,clip_frozen
1447,zerokal_0012.png,4,4,0,clip_frozen
1448,zerokal_0012.png,3,4,0,clip_frozen
1449,zerokal_0012.png,4,4,0,clip_frozen
1450,zerokal_0012.png,4,4,0,clip_frozen
1451,zerokal_0012.png,4,4,0,clip_frozen
1518,travelgram_0005.png,4,1,0,clip_frozen
1519,travelgram_0005.png,4,2,0,clip_frozen
1520,travelgram_0005.png,4,0,0,clip_frozen
1521,travelgram_0005.png,4,2,0,clip_frozen
1522,travelgram_0005.png,2,1,0,clip_frozen
1523,travelgram_0010.png,4,1,0,clip_frozen
1524,travelgram_0011.png,2,0,0,clip_frozen
1613,travelgram_0023.png,2,2,0,clip_frozen
1614,travelgram_0023.png,2,3,0,clip_frozen
1615,travelgram_0023.png,0,1,0,clip_frozen
1616,travelgram_0023.png,3,1,0,clip_frozen
1617,travelgram_0023.png,4,1,0,clip_frozen
1618,travelgram_0024.png,4,0,0,clip_frozen
1619,travelgram_0024.png,4,1,0,clip_frozen
1620,travelgram_0024.png,4,1,0,clip_frozen
1621,travelgram_0024.png,3,1,0,clip_frozen
1622,travelgram_0024.png,4,0,0,clip_frozen
1623,travelgram_0024.png,3,0,0,clip_frozen
1624,travelgram_0024.png,4,1,0,clip_frozen
1625,travelgram_0024.png,2,1,0,clip_frozen
1626,travelgram_0024.png,3,1,0,clip_frozen
1627,travelgram_0024.png,2,1,0,clip_frozen
1628,travelgram_0024.png,4,1,0,clip_frozen
1629,travelgram_0024.png,3,1,0,clip_frozen
1652,travelgram_0038.png,4,3,0,clip_frozen
1653,travelgram_0038.png,4,3,0,clip_frozen
1654,travelgram_0038.png,4,3,0,clip_frozen
1655,travelgram_0038.png,3,3,0,clip_frozen
1656,travelgram_0038.png,3,3,0,clip_frozen
1657,travelgram_0040.png,4,1,0,clip_frozen
1658,travelgram_0040.png,4,1,0,clip_frozen
1659,travelgram_0040.png,4,1,0,clip_frozen
1660,travelgram_0040.png,1,1,0,clip_frozen
1661,travelgram_0040.png,1,1,0,clip_frozen
1662,travelgram_0040.png,3,1,0,clip_frozen
1663,travelgram_0040.png,4,1,0,clip_frozen
1664,travelgram_0040.png,3,1,0,clip_frozen
1665,travelgram_0040.png,2,1,0,clip_frozen
1666,travelgram_0040.png,2,1,0,clip_frozen
1667,travelgram_0040.png,1,1,0,clip_frozen
1668,travelgram_0040.png,2,1,0,clip_frozen
1669,travelgram_0040.png,4,1,0,clip_frozen
1670,travelgram_0040.png,4,1,0,clip_frozen
1671,travelgram_0040.png,2,1,0,clip_frozen
1687,travelgram_0052.png,1,3,0,clip_frozen
1688,travelgram_0052.png,2,3,0,clip_frozen
1689,travelgram_0052.png,3,3,0,clip_frozen
1690,travelgram_0052.png,1,4,0,clip_frozen
1767,travelgram_0072.png,1,4,0,clip_frozen
1768,travelgram_0072.png,0,2,0,clip_frozen
1769,travelgram_0072.png,3,4,0,clip_frozen
1770,travelgram_0072.png,0,4,0,clip_frozen
1771,travelgram_0072.png,3,4,0,clip_frozen
1818,travelgram_0085.png,3,4,0,clip_frozen
1819,travelgram_0085.png,3,4,0,clip_frozen
1820,travelgram_0085.png,3,3,0,clip_frozen
1821,travelgram_0085.png,3,3,0,clip_frozen
1822,travelgram_0085.png,3,2,0,clip_frozen
1823,travelgram_0085.png,2,3,0,clip_frozen
1824,travelgram_0085.png,3,3,0,clip_frozen
1825,travelgram_0085.png,3,3,0,clip_frozen
1826,travelgram_0085.png,2,3,0,clip_frozen
1827,travelgram_0085.png,1,1,0,clip_frozen
1828,travelgram_0085.png,3,3,0,clip_frozen
1829,travelgram_0085.png,3,2,0,clip_frozen
1830,travelgram_0085.png,0,1,0,clip_frozen
1831,travelgram_0085.png,3,3,0,clip_frozen
1832,travelgram_0085.png,1,3,0,clip_frozen
1833,travelgram_0085.png,3,2,0,clip_frozen
1834,travelgram_0085.png,2,3,0,clip_frozen
1835,travelgram_0085.png,2,3,0,clip_frozen
1836,travelgram_0085.png,2,2,0,clip_frozen
1837,travelgram_0085.png,3,3,0,clip_frozen
1838,travelgram_0085.png,3,3,0,clip_frozen
1839,travelgram_0085.png,2,2,0,clip_frozen
1840,travelgram_0085.png,2,2,0,clip_frozen
1841,travelgram_0085.png,1,3,0,clip_frozen
1842,travelgram_0085.png,1,2,0,clip_frozen
1843,travelgram_0085.png,0,2,0,clip_frozen
1844,travelgram_0085.png,1,3,0,clip_frozen
1845,travelgram_0085.png,0,3,0,clip_frozen
1846,travelgram_0085.png,4,3,0,clip_frozen
1847,travelgram_0085.png,4,3,0,clip_frozen
1849,travelgram_0088.png,4,1,0,clip_frozen
1850,travelgram_0088.png,1,0,0,clip_frozen
1851,travelgram_0088.png,3,1,0,clip_frozen
1852,travelgram_0088.png,3,1,0,clip_frozen
1853,travelgram_0088.png,4,1,0,clip_frozen
1884,solotravel_0008.png,3,3,0,clip_frozen
1885,solotravel_0008.png,3,4,0,clip_frozen
1886,solotravel_0008.png,3,3,0,clip_frozen
1887,solotravel_0008.png,3,3,0,clip_frozen
1888,solotravel_0008.png,4,3,0,clip_frozen
1889,solotravel_0008.png,3,3,0,clip_frozen
1890,solotravel_0008.png,1,4,0,clip_frozen
1891,solotravel_0008.png,4,4,0,clip_frozen
1892,solotravel_0008.png,1,4,0,clip_frozen
1893,solotravel_0008.png,1,4,0,clip_frozen
1894,solotravel_0008.png,1,4,0,clip_frozen
1895,solotravel_0008.png,1,4,0,clip_frozen
1896,solotravel_0008.png,2,3,0,clip_frozen
1897,solotravel_0008.png,4,3,0,clip_frozen
1898,solotravel_0008.png,3,3,0,clip_frozen
1910,solotravel_0015.png,4,4,0,clip_frozen
1911,solotravel_0015.png,4,3,0,clip_frozen
1912,solotravel_0015.png,3,3,0,clip_frozen
1913,solotravel_0015.png,1,4,0,clip_frozen
1914,solotravel_0015.png,2,3,0,clip_frozen
1915,solotravel_0018.png,1,1,0,clip_frozen
1916,solotravel_0018.png,2,1,0,clip_frozen
1917,solotravel_0018.png,4,1,0,clip_frozen
1918,solotravel_0018.png,2,1,0,clip_frozen
1919,solotravel_0018.png,3,0,0,clip_frozen
1925,solotravel_0021.png,4,4,0,clip_frozen
1926,solotravel_0021.png,4,2,0,clip_frozen
1936,solotravel_0026.png,3,4,0,clip_frozen
1937,solotravel_0026.png,4,4,0,clip_frozen
1938,solotravel_0026.png,3,4,0,clip_frozen
1939,solotravel_0026.png,3,4,0,clip_frozen
1940,solotravel_0026.png,3,4,0,clip_frozen
1946,solotravel_0029.png,3,1,0,clip_frozen
1947,solotravel_0029.png,4,1,0,clip_frozen
1993,solotravel_0041.png,0,2,0,clip_frozen
1994,solotravel_0041.png,0,3,0,clip_frozen
1995,solotravel_0041.png,0,3,0,clip_frozen
1996,solotravel_0041.png,0,4,0,clip_frozen
1997,solotravel_0041.png,1,4,0,clip_frozen
1998,solotravel_0041.png,0,3,0,clip_frozen
1999,solotravel_0042.png,4,3,0,clip_frozen
2000,solotravel_0042.png,4,3,0,clip_frozen
2001,solotravel_0042.png,4,3,0,clip_frozen
2002,solotravel_0042.png,3,3,0,clip_frozen
2003,solotravel_0042.png,3,3,0,clip_frozen
2009,solotravel_0044.png,4,1,0,clip_frozen
2010,solotravel_0044.png,3,1,0,clip_frozen
2011,solotravel_0044.png,4,1,0,clip_frozen
2061,solotravel_0052.png,0,3,0,clip_frozen
2062,solotravel_0052.png,2,4,0,clip_frozen
2063,solotravel_0052.png,4,3,0,clip_frozen
2064,solotravel_0052.png,4,4,0,clip_frozen
2065,solotravel_0052.png,2,3,0,clip_frozen
2066,solotravel_0054.png,4,1,0,clip_frozen
2067,solotravel_0054.png,2,1,0,clip_frozen
2068,solotravel_0054.png,2,1,0,clip_frozen
2154,solotravel_0071.png,1,1,0,clip_frozen
2155,solotravel_0071.png,3,1,0,clip_frozen
2156,solotravel_0071.png,1,1,0,clip_frozen
2157,solotravel_0071.png,1,1,0,clip_frozen
2158,solotravel_0071.png,1,1,0,clip_frozen
2159,solotravel_0074.png,3,4,0,clip_frozen
2160,solotravel_0074.png,3,3,0,clip_frozen
2161,solotravel_0074.png,1,2,0,clip_frozen
2162,solotravel_0074.png,2,4,0,clip_frozen
2163,solotravel_0074.png,3,4,0,clip_frozen
2164,solotravel_0074.png,3,4,0,clip_frozen
2179,solotravel_0077.png,1,0,0,clip_frozen
2180,solotravel_0077.png,0,0,0,clip_frozen
2181,solotravel_0077.png,0,0,0,clip_frozen
2182,solotravel_0077.png,0,0,0,clip_frozen
2183,solotravel_0077.png,0,0,0,clip_frozen
2209,solotravel_0086.png,0,0,0,clip_frozen
2210,solotravel_0086.png,0,0,0,clip_frozen
2211,solotravel_0086.png,1,0,0,clip_frozen
2212,solotravel_0086.png,0,0,0,clip_frozen
2213,solotravel_0086.png,0,0,0,clip_frozen
2214,solotravel_0087.png,3,4,0,clip_frozen
2215,solotravel_0087.png,4,4,0,clip_frozen
2216,solotravel_0087.png,4,4,0,clip_frozen
2217,solotravel_0087.png,4,4,0,clip_frozen
2218,solotravel_0087.png,1,4,0,clip_frozen
2223,solotravel_0090.png,4,4,0,clip_frozen
2224,solotravel_0090.png,4,4,0,clip_frozen
2225,solotravel_0090.png,4,4,0,clip_frozen
2226,solotravel_0090.png,3,4,0,clip_frozen
2227,solotravel_0090.png,2,4,0,clip_frozen
2228,solotravel_0090.png,3,4,0,clip_frozen
2229,solotravel_0090.png,0,3,0,clip_frozen
2230,solotravel_0090.png,1,4,0,clip_frozen
2249,travel_0001.png,3,0,0,clip_frozen
2250,travel_0001.png,4,1,0,clip_frozen
2251,travel_0001.png,1,1,0,clip_frozen
2252,travel_0001.png,4,1,0,clip_frozen
2263,travel_0004.png,4,4,0,clip_frozen
2264,travel_0004.png,2,4,0,clip_frozen
2265,travel_0004.png,4,4,0,clip_frozen
2266,travel_0004.png,3,4,0,clip_frozen
2267,travel_0004.png,2,4,0,clip_frozen
2360,travel_0031.png,3,1,0,clip_frozen
2361,travel_0031.png,4,1,0,clip_frozen
2362,travel_0031.png,1,0,0,clip_frozen
2363,travel_0031.png,0,1,0,clip_frozen
2364,travel_0031.png,0,0,0,clip_frozen
2365,travel_0031.png,1,1,0,clip_frozen
2366,travel_0031.png,1,0,0,clip_frozen
2367,travel_0031.png,0,1,0,clip_frozen
2368,travel_0031.png,1,1,0,clip_frozen
2377,travel_0034.png,1,3,0,clip_frozen
2378,travel_0034.png,4,4,0,clip_frozen
2379,travel_0034.png,4,4,0,clip_frozen
2380,travel_0034.png,3,3,0,clip_frozen
2517,travel_0063.png,1,0,0,clip_frozen
2518,travel_0063.png,0,1,0,clip_frozen
2519,travel_0063.png,1,0,0,clip_frozen
2520,travel_0063.png,1,0,0,clip_frozen
2521,travel_0063.png,1,1,0,clip_frozen
2538,travel_0074.png,1,3,0,clip_frozen
2539,travel_0074.png,0,3,0,clip_frozen
2540,travel_0074.png,1,3,0,clip_frozen
2541,travel_0074.png,1,3,0,clip_frozen
2542,travel_0074.png,1,3,0,clip_frozen
2543,travel_0074.png,1,3,0,clip_frozen
2544,travel_0074.png,0,3,0,clip_frozen
2545,travel_0074.png,3,3,0,clip_frozen
2546,travel_0074.png,1,3,0,clip_frozen
2547,travel_0074.png,1,3,0,clip_frozen
2548,travel_0074.png,1,3,0,clip_frozen
2549,travel_0074.png,1,3,0,clip_frozen
2550,travel_0074.png,0,4,0,clip_frozen
2551,travel_0074.png,0,3,0,clip_frozen
2552,travel_0074.png,0,3,0,clip_frozen
2553,travel_0074.png,0,3,0,clip_frozen
2554,travel_0074.png,0,3,0,clip_frozen
2555,travel_0074.png,1,3,0,clip_frozen
2556,travel_0074.png,1,3,0,clip_frozen
2557,travel_0074.png,0,3,0,clip_frozen
2558,travel_0074.png,3,3,0,clip_frozen
2559,travel_0074.png,0,3,0,clip_frozen
2560,travel_0074.png,0,3,0,clip_frozen
2561,travel_0074.png,1,3,0,clip_frozen
2562,travel_0074.png,0,3,0,clip_frozen
2579,travel_0078.png,4,3,0,clip_frozen
2580,travel_0078.png,3,3,0,clip_frozen
2581,travel_0078.png,3,4,0,clip_frozen
2582,travel_0078.png,3,4,0,clip_frozen
2583,travel_0078.png,3,4,0,clip_frozen
2584,travel_0078.png,1,4,0,clip_frozen
2585,travel_0078.png,2,4,0,clip_frozen
2586,travel_0078.png,1,4,0,clip_frozen
2598,travel_0083.png,4,1,0,clip_frozen
2599,travel_0083.png,3,1,0,clip_frozen
2600,travel_0083.png,4,1,0,clip_frozen
2601,travel_0083.png,4,1,0,clip_frozen
2602,travel_0083.png,4,1,0,clip_frozen
2603,travel_0084.png,4,4,0,clip_frozen
2659,foodstagram_0009.png,3,4,0,clip_frozen
2660,foodstagram_0009.png,4,3,0,clip_frozen
2661,foodstagram_0009.png,4,3,0,clip_frozen
2662,foodstagram_0009.png,3,3,0,clip_frozen
2663,foodstagram_0009.png,4,4,0,clip_frozen
2689,foodstagram_0013.png,4,4,0,clip_frozen
2690,foodstagram_0013.png,1,4,0,clip_frozen
2691,foodstagram_0013.png,4,4,0,clip_frozen
2692,foodstagram_0013.png,4,4,0,clip_frozen
2693,foodstagram_0013.png,4,4,0,clip_frozen
2694,foodstagram_0013.png,4,4,0,clip_frozen
2702,foodstagram_0018.png,1,1,0,clip_frozen
2703,foodstagram_0018.png,4,1,0,clip_frozen
2704,foodstagram_0018.png,1,1,0,clip_frozen
2705,foodstagram_0018.png,3,1,0,clip_frozen
2706,foodstagram_0018.png,2,1,0,clip_frozen
2707,foodstagram_0018.png,3,4,0,clip_frozen
2708,foodstagram_0018.png,3,3,0,clip_frozen
2709,foodstagram_0018.png,3,3,0,clip_frozen
2710,foodstagram_0018.png,3,3,0,clip_frozen
2711,foodstagram_0018.png,2,4,0,clip_frozen
2712,foodstagram_0018.png,3,3,0,clip_frozen
2713,foodstagram_0018.png,3,3,0,clip_frozen
2714,foodstagram_0018.png,1,1,0,clip_frozen
2715,foodstagram_0018.png,1,1,0,clip_frozen
2716,foodstagram_0018.png,0,1,0,clip_frozen
2717,foodstagram_0018.png,1,1,0,clip_frozen
2718,foodstagram_0018.png,1,1,0,clip_frozen
2719,foodstagram_0018.png,1,1,0,clip_frozen
2720,foodstagram_0018.png,3,4,0,clip_frozen
2721,foodstagram_0018.png,1,1,0,clip_frozen
2722,foodstagram_0018.png,1,1,0,clip_frozen
