sample_id,post_id,true_label,pred_label,fold,model
344,domesticTravel_0021.png,3,2,0,koclip_svm
345,domesticTravel_0021.png,2,2,0,koclip_svm
346,fall_0001.png,4,4,0,koclip_svm
347,fall_0001.png,3,2,0,koclip_svm
348,fall_0001.png,3,3,0,koclip_svm
349,fall_0001.png,2,2,0,koclip_svm
350,fall_0001.png,0,1,0,koclip_svm
351,fall_0001.png,1,3,0,koclip_svm
352,fall_0001.png,4,1,0,koclip_svm
373,fall_0005.png,2,2,0,koclip_svm
374,fall_0005.png,2,1,0,koclip_svm
375,fall_0005.png,4,4,0,koclip_svm
376,fall_0005.png,1,4,0,koclip_svm
412,fall_0009.png,4,4,0,koclip_svm
413,fall_0009.png,4,2,0,koclip_svm
414,fall_0009.png,3,4,0,koclip_svm
415,fall_0009.png,3,4,0,koclip_svm
416,fall_0009.png,4,4,0,koclip_svm
469,fall_0014.png,4,4,0,koclip_svm
470,fall_0014.png,4,4,0,koclip_svm
471,fall_0014.png,4,4,0,koclip_svm
472,fall_0014.png,4,4,0,koclip_svm
473,fall_0014.png,4,4,0,koclip_svm
474,fall_0014.png,4,4,0,koclip_svm
475,fall_0014.png,3,2,0,koclip_svm
476,fall_0014.png,3,4,0,koclip_svm
477,fall_0014.png,2,4,0,koclip_svm
478,fall_0014.png,1,1,0,koclip_svm
479,fall_0014.png,2,4,0,koclip_svm
480,fall_0014.png,2,4,0,koclip_svm
481,fall_0014.png,2,4,0,koclip_svm
482,fall_0014.png,1,4,0,koclip_svm
483,fall_0014.png,2,4,0,koclip_svm
484,fall_0014.png,2,4,0,koclip_svm
485,fall_0014.png,1,4,0,koclip_svm
486,fall_0014.png,1,4,0,koclip_svm
487,fall_0014.png,1,3,0,koclip_svm
511,fall_0017.png,4,1,0,koclip_svm
512,fall_0017.png,4,1,0,koclip_svm
513,fall_0017.png,4,4,0,koclip_svm
514,fall_0017.png,4,4,0,koclip_svm
515,fall_0017.png,4,1,0,koclip_svm
516,fall_0017.png,4,4,0,koclip_svm
517,fall_0017.png,4,4,0,koclip_svm
518,fall_0017.png,2,2,0,koclip_svm
519,fall_0017.png,4,4,0,koclip_svm
520,fall_0017.png,4,4,0,koclip_svm
567,fashion_0002.png,4,4,0,koclip_svm
568,fashion_0002.png,4,4,0,koclip_svm
569,fashion_0002.png,4,4,0,koclip_svm
570,fashion_0002.png,4,4,0,koclip_svm
571,fashion_0002.png,3,4,0,koclip_svm
572,fashion_0002.png,1,4,0,koclip_svm
573,fashion_0002.png,4,4,0,koclip_svm
574,fashion_0002.png,4,4,0,koclip_svm
575,fashion_0002.png,4,4,0,koclip_svm
576,fashion_0002.png,4,4,0,koclip_svm
577,fashion_0002.png,4,4,0,koclip_svm
578,fashion_0002.png,3,4,0,koclip_svm
579,fashion_0002.png,4,3,0,koclip_svm
580,fashion_0002.png,4,4,0,koclip_svm
581,fashion_0002.png,4,4,0,koclip_svm
582,fashion_0002.png,3,3,0,koclip_svm
583,fashion_0002.png,3,3,0,koclip_svm
584,fashion_0002.png,3,3,0,koclip_svm
585,fashion_0002.png,4,4,0,koclip_svm
586,fashion_0002.png,4,4,0,koclip_svm
587,fashion_0002.png,4,4,0,koclip_svm
588,fashion_0002.png,4,4,0,koclip_svm
589,fashion_0003.png,4,1,0,koclip_svm
590,fashion_0003.png,4,1,0,koclip_svm
591,fashion_0003.png,1,1,0,koclip_svm
592,fashion_0003.png,3,1,0,koclip_svm
593,fashion_0003.png,3,1,0,koclip_svm
594,fashion_0003.png,4,1,0,koclip_svm
595,fashion_0003.png,1,1,0,koclip_svm
596,fashion_0003.png,1,1,0,koclip_svm
597,fashion_0003.png,4,1,0,koclip_svm
598,fashion_0003.png,4,1,0,koclip_svm
599,fashion_0003.png,2,1,0,koclip_svm
600,fashion_0003.png,3,3,0,koclip_svm
601,fashion_0003.png,3,1,0,koclip_svm
602,fashion_0003.png,3,1,0,koclip_svm
603,fashion_0003.png,2,1,0,koclip_svm
604,fashion_0005.png,3,1,0,koclip_svm
605,fashion_0005.png,4,1,0,koclip_svm
606,fashion_0005.png,3,0,0,koclip_svm
607,fashion_0005.png,2,1,0,koclip_svm
608,fashion_0005.png,3,0,0,koclip_svm
918,movie_0022.png,4,1,0,koclip_svm
919,movie_0022.png,0,3,0,koclip_svm
920,movie_0022.png,1,3,0,koclip_svm
921,movie_0022.png,0,3,0,koclip_svm
922,movie_0022.png,0,4,0,koclip_svm
923,movie_0022.png,0,4,0,koclip_svm
924,movie_0022.png,0,0,0,koclip_svm
925,movie_0022.png,0,4,0,koclip_svm
926,movie_0022.png,0,4,0,koclip_svm
927,movie_0022.png,0,4,0,koclip_svm
928,movie_0022.png,2,1,0,koclip_svm
929,movie_0022.png,0,4,0,koclip_svm
930,movie_0022.png,1,2,0,koclip_svm
931,movie_0022.png,4,1,0,koclip_svm
932,movie_0022.png,3,1,0,koclip_svm
933,movie_0022.png,4,4,0,koclip_svm
934,movie_0022.png,3,4,0,koclip_svm
997,olive_0011.png,2,3,0,koclip_svm
998,olive_0011.png,4,3,0,koclip_svm
999,olive_0011.png,2,2,0,koclip_svm
1000,olive_0011.png,3,3,0,koclip_svm
1001,olive_0011.png,2,3,0,koclip_svm
1002,olive_0011.png,4,4,0,koclip_svm
1003,olive_0011.png,1,1,0,koclip_svm
1004,olive_0011.png,1,4,0,koclip_svm
1005,olive_0011.png,4,1,0,koclip_svm
1006,olive_0011.png,3,4,0,koclip_svm
1007,olive_0011.png,2,3,0,koclip_svm
1008,olive_0011.png,1,1,0,koclip_svm
1009,olive_0011.png,1,3,0,koclip_svm
1010,olive_0011.png,1,1,0,koclip_svm
1011,olive_0011.png,1,3,0,koclip_svm
1012,olive_0011.png,2,3,0,koclip_svm
1013,olive_0011.png,0,3,0,koclip_svm
1014,olive_0011.png,2,3,0,koclip_svm
1015,olive_0011.png,1,3,0,koclip_svm
1016,olive_0011.png,1,1,0,koclip_svm
1017,olive_0011.png,3,4,0,koclip_svm
1018,olive_0012.png,4,4,0,koclip_svm
1038,olive_0015.png,4,1,0,koclip_svm
1039,olive_0015.png,4,4,0,koclip_svm
1040,olive_0015.png,2,1,0,koclip_svm
1041,olive_0015.png,3,1,0,koclip_svm
1042,olive_0015.png,3,1,0,koclip_svm
1043,olive_0015.png,3,4,0,koclip_svm
1044,olive_0015.png,1,1,0,koclip_svm
1045,olive_0015.png,1,3,0,koclip_svm
1046,olive_0015.png,2,4,0,koclip_svm
1047,olive_0015.png,1,1,0,koclip_svm
1048,olive_0015.png,2,1,0,koclip_svm
1049,olive_0015.png,2,1,0,koclip_svm
1050,olive_0015.png,1,4,0,koclip_svm
1051,olive_0015.png,1,1,0,koclip_svm
1052,olive_0015.png,3,1,0,koclip_svm
1053,olive_0015.png,1,1,0,koclip_svm
1054,olive_0015.png,3,3,0,koclip_svm
1055,olive_0015.png,3,3,0,koclip_svm
1056,olive_0015.png,3,4,0,koclip_svm
1057,olive_0015.png,2,2,0,koclip_svm
1058,olive_0015.png,2,2,0,koclip_svm
1059,olive_0015.png,2,2,0,koclip_svm
1060,olive_0015.png,2,2,0,koclip_svm
1061,olive_0015.png,2,2,0,koclip_svm
1161,restaurant_0009.png,4,1,0,koclip_svm
1162,restaurant_0009.png,1,4,0,koclip_svm
1163,restaurant_0009.png,3,4,0,koclip_svm
1164,restaurant_0009.png,2,4,0,koclip_svm
1165,restaurant_0009.png,0,3,0,koclip_svm
1166,restaurant_0009.png,1,1,0,koclip_svm
1167,restaurant_0010.png,4,4,0,koclip_svm
1168,restaurant_0010.png,4,2,0,koclip_svm
1169,restaurant_0010.png,3,1,0,koclip_svm
1177,restaurant_0013.png,1,0,0,koclip_svm
1178,restaurant_0013.png,1,2,0,koclip_svm
1179,restaurant_0013.png,4,3,0,koclip_svm
1180,restaurant_0013.png,4,3,0,koclip_svm
1181,restaurant_0013.png,3,3,0,koclip_svm
1182,restaurant_0013.png,3,4,0,koclip_svm
1183,restaurant_0013.png,3,3,0,koclip_svm
1184,restaurant_0013.png,3,4,0,koclip_svm
1185,restaurant_0013.png,4,3,0,koclip_svm
1186,restaurant_0013.png,4,3,0,koclip_svm
1187,restaurant_0013.png,4,3,0,koclip_svm
1188,restaurant_0013.png,4,4,0,koclip_svm
1189,restaurant_0013.png,4,4,0,koclip_svm
1190,restaurant_0013.png,4,4,0,koclip_svm
1191,restaurant_0013.png,4,4,0,koclip_svm
1192,restaurant_0013.png,4,4,0,koclip_svm
1193,restaurant_0013.png,4,4,0,koclip_svm
1194,restaurant_0013.png,4,4,0,koclip_svm
1195,restaurant_0013.png,4,4,0,koclip_svm
1196,restaurant_0013.png,3,4,0,koclip_svm
1197,restaurant_0013.png,3,4,0,koclip_svm
1198,restaurant_0013.png,1,4,0,koclip_svm
1199,restaurant_0013.png,2,3,0,koclip_svm
1200,restaurant_0013.png,4,3,0,koclip_svm
1201,restaurant_0013.png,2,3,0,koclip_svm
1202,restaurant_0013.png,1,0,0,koclip_svm
1203,restaurant_0013.png,2,3,0,koclip_svm
1204,restaurant_0013.png,3,3,0,koclip_svm
1205,restaurant_0013.png,3,3,0,koclip_svm
1206,restaurant_0013.png,1,2,0,koclip_svm
1208,restaurant_0016.png,1,1,0,koclip_svm
1209,restaurant_0016.png,1,1,0,koclip_svm
1210,restaurant_0016.png,2,2,0,koclip_svm
1211,restaurant_0016.png,4,4,0,koclip_svm
1212,restaurant_0016.png,4,4,0,koclip_svm
1213,restaurant_0016.png,0,0,0,koclip_svm
1214,restaurant_0016.png,0,4,0,koclip_svm
1215,restaurant_0016.png,0,4,0,koclip_svm
1216,restaurant_0016.png,3,3,0,koclip_svm
1217,restaurant_0016.png,3,3,0,koclip_svm
1218,restaurant_0017.png,4,3,0,koclip_svm
1219,restaurant_0017.png,4,4,0,koclip_svm
1220,restaurant_0017.png,3,3,0,koclip_svm
1221,restaurant_0017.png,4,4,0,koclip_svm
1222,restaurant_0017.png,4,3,0,koclip_svm
1223,restaurant_0017.png,4,1,0,koclip_svm
1224,restaurant_0017.png,3,3,0,koclip_svm
1225,restaurant_0017.png,3,1,0,koclip_svm
1226,restaurant_0017.png,2,1,0,koclip_svm
1227,restaurant_0017.png,3,1,0,koclip_svm
1228,restaurant_0017.png,3,3,0,koclip_svm
1229,restaurant_0017.png,3,1,0,koclip_svm
1230,restaurant_0017.png,3,3,0,koclip_svm
1231,restaurant_0017.png,4,3,0,koclip_svm
1232,restaurant_0017.png,2,3,0,koclip_svm
1233,restaurant_0017.png,3,3,0,koclip_svm
1234,restaurant_0017.png,0,0,0,koclip_svm
1235,restaurant_0017.png,1,1,0,koclip_svm
1236,restaurant_0017.png,1,4,0,koclip_svm
1237,restaurant_0017.png,1,3,0,koclip_svm
1238,restaurant_0017.png,1,4,0,koclip_svm
1239,restaurant_0017.png,1,1,0,koclip_svm
1240,restaurant_0017.png,1,1,0,koclip_svm
1241,restaurant_0017.png,1,1,0,koclip_svm
1346,zerokal_0002.png,4,4,0,koclip_svm
1347,zerokal_0002.png,4,4,0,koclip_svm
1348,zerokal_0002.png,4,4,0,koclip_svm
1349,zerokal_0002.png,3,3,0,koclip_svm
1350,zerokal_0002.png,2,1,0,koclip_svm
1351,zerokal_0002.png,2,3,0,koclip_svm
1432,zerokal_0009.png,3,3,0,koclip_svm
1433,zerokal_0009.png,4,2,0,koclip_svm
1434,zerokal_0009.png,4,4,0,koclip_svm
1447,zerokal_0012.png,4,3,0,koclip_svm
1448,zerokal_0012.png,3,3,0,koclip_svm
1449,zerokal_0012.png,4,3,0,koclip_svm
1450,zerokal_0012.png,4,3,0,koclip_svm
1451,zerokal_0012.png,4,3,0,koclip_svm
1518,travelgram_0005.png,4,4,0,koclip_svm
1519,travelgram_0005.png,4,4,0,koclip_svm
1520,travelgram_0005.png,4,4,0,koclip_svm
1521,travelgram_0005.png,4,4,0,koclip_svm
1522,travelgram_0005.png,2,4,0,koclip_svm
1523,travelgram_0010.png,4,3,0,koclip_svm
1524,travelgram_0011.png,2,0,0,koclip_svm
1613,travelgram_0023.png,2,2,0,koclip_svm
1614,travelgram_0023.png,2,3,0,koclip_svm
1615,travelgram_0023.png,0,1,0,koclip_svm
1616,travelgram_0023.png,3,3,0,koclip_svm
1617,travelgram_0023.png,4,1,0,koclip_svm
1618,travelgram_0024.png,4,1,0,koclip_svm
1619,travelgram_0024.png,4,4,0,koclip_svm
1620,travelgram_0024.png,4,1,0,koclip_svm
1621,travelgram_0024.png,3,2,0,koclip_svm
1622,travelgram_0024.png,4,3,0,koclip_svm
1623,travelgram_0024.png,3,3,0,koclip_svm
1624,travelgram_0024.png,4,1,0,koclip_svm
1625,travelgram_0024.png,2,1,0,koclip_svm
1626,travelgram_0024.png,3,2,0,koclip_svm
1627,travelgram_0024.png,2,3,0,koclip_svm
1628,travelgram_0024.png,4,3,0,koclip_svm
1629,travelgram_0024.png,3,3,0,koclip_svm
1652,travelgram_0038.png,4,3,0,koclip_svm
1653,travelgram_0038.png,4,2,0,koclip_svm
1654,travelgram_0038.png,4,3,0,koclip_svm
1655,travelgram_0038.png,3,3,0,koclip_svm
1656,travelgram_0038.png,3,3,0,koclip_svm
1657,travelgram_0040.png,4,4,0,koclip_svm
1658,travelgram_0040.png,4,2,0,koclip_svm
1659,travelgram_0040.png,4,4,0,koclip_svm
1660,travelgram_0040.png,1,1,0,koclip_svm
1661,travelgram_0040.png,1,1,0,koclip_svm
1662,travelgram_0040.png,3,1,0,koclip_svm
1663,travelgram_0040.png,4,4,0,koclip_svm
1664,travelgram_0040.png,3,2,0,koclip_svm
1665,travelgram_0040.png,2,3,0,koclip_svm
1666,travelgram_0040.png,2,3,0,koclip_svm
1667,travelgram_0040.png,1,3,0,koclip_svm
1668,travelgram_0040.png,2,4,0,koclip_svm
1669,travelgram_0040.png,4,2,0,koclip_svm
1670,travelgram_0040.png,4,3,0,koclip_svm
1671,travelgram_0040.png,2,4,0,koclip_svm
1687,travelgram_0052.png,1,4,0,koclip_svm
1688,travelgram_0052.png,2,3,0,koclip_svm
1689,travelgram_0052.png,3,3,0,koclip_svm
1690,travelgram_0052.png,1,3,0,koclip_svm
1767,travelgram_0072.png,1,2,0,koclip_svm
1768,travelgram_0072.png,0,1,0,koclip_svm
1769,travelgram_0072.png,3,1,0,koclip_svm
1770,travelgram_0072.png,0,1,0,koclip_svm
1771,travelgram_0072.png,3,2,0,koclip_svm
1818,travelgram_0085.png,3,1,0,koclip_svm
1819,travelgram_0085.png,3,0,0,koclip_svm
1820,travelgram_0085.png,3,3,0,koclip_svm
1821,travelgram_0085.png,3,3,0,koclip_svm
1822,travelgram_0085.png,3,3,0,koclip_svm
1823,travelgram_0085.png,2,2,0,koclip_svm
1824,travelgram_0085.png,3,3,0,koclip_svm
1825,travelgram_0085.png,3,3,0,koclip_svm
1826,travelgram_0085.png,2,2,0,koclip_svm
1827,travelgram_0085.png,1,2,0,koclip_svm
1828,travelgram_0085.png,3,4,0,koclip_svm
1829,travelgram_0085.png,3,2,0,koclip_svm
1830,travelgram_0085.png,0,0,0,koclip_svm
1831,travelgram_0085.png,3,3,0,koclip_svm
1832,travelgram_0085.png,1,0,0,koclip_svm
1833,travelgram_0085.png,3,3,0,koclip_svm
1834,travelgram_0085.png,2,2,0,koclip_svm
1835,travelgram_0085.png,2,2,0,koclip_svm
1836,travelgram_0085.png,2,2,0,koclip_svm
1837,travelgram_0085.png,3,3,0,koclip_svm
1838,travelgram_0085.png,3,3,0,koclip_svm
1839,travelgram_0085.png,2,2,0,koclip_svm
1840,travelgram_0085.png,2,2,0,koclip_svm
1841,travelgram_0085.png,1,4,0,koclip_svm
1842,travelgram_0085.png,1,4,0,koclip_svm
1843,travelgram_0085.png,0,4,0,koclip_svm
1844,travelgram_0085.png,1,1,0,koclip_svm
1845,travelgram_0085.png,0,4,0,koclip_svm
1846,travelgram_0085.png,4,3,0,koclip_svm
1847,travelgram_0085.png,4,3,0,koclip_svm
1849,travelgram_0088.png,4,3,0,koclip_svm
1850,travelgram_0088.png,1,3,0,koclip_svm
1851,travelgram_0088.png,3,3,0,koclip_svm
1852,travelgram_0088.png,3,2,0,koclip_svm
1853,travelgram_0088.png,4,0,0,koclip_svm
1884,solotravel_0008.png,3,3,0,koclip_svm
1885,solotravel_0008.png,3,3,0,koclip_svm
1886,solotravel_0008.png,3,3,0,koclip_svm
1887,solotravel_0008.png,3,2,0,koclip_svm
1888,solotravel_0008.png,4,2,0,koclip_svm
1889,solotravel_0008.png,3,2,0,koclip_svm
1890,solotravel_0008.png,1,4,0,koclip_svm
1891,solotravel_0008.png,4,4,0,koclip_svm
1892,solotravel_0008.png,1,4,0,koclip_svm
1893,solotravel_0008.png,1,2,0,koclip_svm
1894,solotravel_0008.png,1,2,0,koclip_svm
1895,solotravel_0008.png,1,4,0,koclip_svm
1896,solotravel_0008.png,2,2,0,koclip_svm
1897,solotravel_0008.png,4,3,0,koclip_svm
1898,solotravel_0008.png,3,3,0,koclip_svm
1910,solotravel_0015.png,4,0,0,koclip_svm
1911,solotravel_0015.png,4,3,0,koclip_svm
1912,solotravel_0015.png,3,3,0,koclip_svm
1913,solotravel_0015.png,1,3,0,koclip_svm
1914,solotravel_0015.png,2,3,0,koclip_svm
1915,solotravel_0018.png,1,1,0,koclip_svm
1916,solotravel_0018.png,2,2,0,koclip_svm
1917,solotravel_0018.png,4,4,0,koclip_svm
1918,solotravel_0018.png,2,1,0,koclip_svm
1919,solotravel_0018.png,3,3,0,koclip_svm
1925,solotravel_0021.png,4,2,0,koclip_svm
1926,solotravel_0021.png,4,2,0,koclip_svm
1936,solotravel_0026.png,3,2,0,koclip_svm
1937,solotravel_0026.png,4,4,0,koclip_svm
1938,solotravel_0026.png,3,4,0,koclip_svm
1939,solotravel_0026.png,3,2,0,koclip_svm
1940,solotravel_0026.png,3,3,0,koclip_svm
1946,solotravel_0029.png,3,3,0,koclip_svm
1947,solotravel_0029.png,4,2,0,koclip_svm
1993,solotravel_0041.png,0,4,0,koclip_svm
1994,solotravel_0041.png,0,4,0,koclip_svm
1995,solotravel_0041.png,0,4,0,koclip_svm
1996,solotravel_0041.png,0,0,0,koclip_svm
1997,solotravel_0041.png,1,4,0,koclip_svm
1998,solotravel_0041.png,0,1,0,koclip_svm
1999,solotravel_0042.png,4,1,0,koclip_svm
2000,solotravel_0042.png,4,3,0,koclip_svm
2001,solotravel_0042.png,4,3,0,koclip_svm
2002,solotravel_0042.png,3,1,0,koclip_svm
2003,solotravel_0042.png,3,3,0,koclip_svm
2009,solotravel_0044.png,4,4,0,koclip_svm
2010,solotravel_0044.png,3,4,0,koclip_svm
2011,solotravel_0044.png,4,4,0,koclip_svm
2061,solotravel_0052.png,0,3,0,koclip_svm
2062,solotravel_0052.png,2,3,0,koclip_svm
2063,solotravel_0052.png,4,4,0,koclip_svm
2064,solotravel_0052.png,4,4,0,koclip_svm
2065,solotravel_0052.png,2,3,0,koclip_svm
2066,solotravel_0054.png,4,4,0,koclip_svm
2067,solotravel_0054.png,2,2,0,koclip_svm
2068,solotravel_0054.png,2,3,0,koclip_svm
2154,solotravel_0071.png,1,0,0,koclip_svm
2155,solotravel_0071.png,3,3,0,koclip_svm
2156,solotravel_0071.png,1,1,0,koclip_svm
2157,solotravel_0071.png,1,1,0,koclip_svm
2158,solotravel_0071.png,1,1,0,koclip_svm
2159,solotravel_0074.png,3,2,0,koclip_svm
2160,solotravel_0074.png,3,1,0,koclip_svm
2161,solotravel_0074.png,1,4,0,koclip_svm
2162,solotravel_0074.png,2,3,0,koclip_svm
2163,solotravel_0074.png,3,4,0,koclip_svm
2164,solotravel_0074.png,3,1,0,koclip_svm
2179,solotravel_0077.png,1,4,0,koclip_svm
2180,solotravel_0077.png,0,3,0,koclip_svm
2181,solotravel_0077.png,0,0,0,koclip_svm
2182,solotravel_0077.png,0,4,0,koclip_svm
2183,solotravel_0077.png,0,4,0,koclip_svm
2209,solotravel_0086.png,0,4,0,koclip_svm
2210,solotravel_0086.png,0,4,0,koclip_svm
2211,solotravel_0086.png,1,4,0,koclip_svm
2212,solotravel_0086.png,0,3,0,koclip_svm
2213,solotravel_0086.png,0,1,0,koclip_svm
2214,solotravel_0087.png,3,3,0,koclip_svm
2215,solotravel_0087.png,4,1,0,koclip_svm
2216,solotravel_0087.png,4,1,0,koclip_svm
2217,solotravel_0087.png,4,4,0,koclip_svm
2218,solotravel_0087.png,1,1,0,koclip_svm
2223,solotravel_0090.png,4,3,0,koclip_svm
2224,solotravel_0090.png,4,2,0,koclip_svm
2225,solotravel_0090.png,4,2,0,koclip_svm
2226,solotravel_0090.png,3,2,0,koclip_svm
2227,solotravel_0090.png,2,2,0,koclip_svm
2228,solotravel_0090.png,3,2,0,koclip_svm
2229,solotravel_0090.png,0,1,0,koclip_svm
2230,solotravel_0090.png,1,2,0,koclip_svm
2249,travel_0001.png,3,3,0,koclip_svm
2250,travel_0001.png,4,0,0,koclip_svm
2251,travel_0001.png,1,4,0,koclip_svm
2252,travel_0001.png,4,0,0,koclip_svm
2263,travel_0004.png,4,3,0,koclip_svm
2264,travel_0004.png,2,3,0,koclip_svm
2265,travel_0004.png,4,3,0,koclip_svm
2266,travel_0004.png,3,2,0,koclip_svm
2267,travel_0004.png,2,3,0,koclip_svm
2360,travel_0031.png,3,0,0,koclip_svm
2361,travel_0031.png,4,1,0,koclip_svm
2362,travel_0031.png,1,1,0,koclip_svm
2363,travel_0031.png,0,4,0,koclip_svm
2364,travel_0031.png,0,1,0,koclip_svm
2365,travel_0031.png,1,3,0,koclip_svm
2366,travel_0031.png,1,1,0,koclip_svm
2367,travel_0031.png,0,1,0,koclip_svm
2368,travel_0031.png,1,3,0,koclip_svm
2377,travel_0034.png,1,4,0,koclip_svm
2378,travel_0034.png,4,4,0,koclip_svm
2379,travel_0034.png,4,4,0,koclip_svm
2380,travel_0034.png,3,0,0,koclip_svm
2517,travel_0063.png,1,4,0,koclip_svm
2518,travel_0063.png,0,4,0,koclip_svm
2519,travel_0063.png,1,3,0,koclip_svm
2520,travel_0063.png,1,1,0,koclip_svm
2521,travel_0063.png,1,1,0,koclip_svm
2538,travel_0074.png,1,2,0,koclip_svm
2539,travel_0074.png,0,2,0,koclip_svm
2540,travel_0074.png,1,2,0,koclip_svm
2541,travel_0074.png,1,4,0,koclip_svm
2542,travel_0074.png,1,0,0,koclip_svm
2543,travel_0074.png,1,3,0,koclip_svm
2544,travel_0074.png,0,1,0,koclip_svm
2545,travel_0074.png,3,2,0,koclip_svm
2546,travel_0074.png,1,3,0,koclip_svm
2547,travel_0074.png,1,4,0,koclip_svm
2548,travel_0074.png,1,3,0,koclip_svm
2549,travel_0074.png,1,4,0,koclip_svm
2550,travel_0074.png,0,0,0,koclip_svm
2551,travel_0074.png,0,1,0,koclip_svm
2552,travel_0074.png,0,1,0,koclip_svm
2553,travel_0074.png,0,2,0,koclip_svm
2554,travel_0074.png,0,3,0,koclip_svm
2555,travel_0074.png,1,4,0,koclip_svm
2556,travel_0074.png,1,4,0,koclip_svm
2557,travel_0074.png,0,3,0,koclip_svm
2558,travel_0074.png,3,3,0,koclip_svm
2559,travel_0074.png,0,1,0,koclip_svm
2560,travel_0074.png,0,1,0,koclip_svm
2561,travel_0074.png,1,1,0,koclip_svm
2562,travel_0074.png,0,0,0,koclip_svm
2579,travel_0078.png,4,1,0,koclip_svm
2580,travel_0078.png,3,1,0,koclip_svm
2581,travel_0078.png,3,1,0,koclip_svm
2582,travel_0078.png,3,3,0,koclip_svm
2583,travel_0078.png,3,3,0,koclip_svm
2584,travel_0078.png,1,3,0,koclip_svm
2585,travel_0078.png,2,2,0,koclip_svm
2586,travel_0078.png,1,2,0,koclip_svm
2598,travel_0083.png,4,1,0,koclip_svm
2599,travel_0083.png,3,1,0,koclip_svm
2600,travel_0083.png,4,1,0,koclip_svm
2601,travel_0083.png,4,3,0,koclip_svm
2602,travel_0083.png,4,1,0,koclip_svm
2603,travel_0084.png,4,3,0,koclip_svm
2659,foodstagram_0009.png,3,0,0,koclip_svm
2660,foodstagram_0009.png,4,3,0,koclip_svm
2661,foodstagram_0009.png,4,3,0,koclip_svm
2662,foodstagram_0009.png,3,3,0,koclip_svm
2663,foodstagram_0009.png,4,4,0,koclip_svm
2689,foodstagram_0013.png,4,4,0,koclip_svm
2690,foodstagram_0013.png,1,4,0,koclip_svm
2691,foodstagram_0013.png,4,4,0,koclip_svm
2692,foodstagram_0013.png,4,4,0,koclip_svm
2693,foodstagram_0013.png,4,4,0,koclip_svm
2694,foodstagram_0013.png,4,4,0,koclip_svm
2702,foodstagram_0018.png,1,1,0,koclip_svm
2703,foodstagram_0018.png,4,4,0,koclip_svm
2704,foodstagram_0018.png,1,1,0,koclip_svm
2705,foodstagram_0018.png,3,3,0,koclip_svm
2706,foodstagram_0018.png,2,1,0,koclip_svm
2707,foodstagram_0018.png,3,4,0,koclip_svm
2708,foodstagram_0018.png,3,3,0,koclip_svm
2709,foodstagram_0018.png,3,3,0,koclip_svm
2710,foodstagram_0018.png,3,3,0,koclip_svm
2711,foodstagram_0018.png,2,3,0,koclip_svm
2712,foodstagram_0018.png,3,3,0,koclip_svm
2713,foodstagram_0018.png,3,3,0,koclip_svm
2714,foodstagram_0018.png,1,1,0,koclip_svm
2715,foodstagram_0018.png,1,1,0,koclip_svm
2716,foodstagram_0018.png,0,4,0,koclip_svm
2717,foodstagram_0018.png,1,1,0,koclip_svm
2718,foodstagram_0018.png,1,1,0,koclip_svm
2719,foodstagram_0018.png,1,1,0,koclip_svm
2720,foodstagram_0018.png,3,3,0,koclip_svm
2721,foodstagram_0018.png,1,1,0,koclip_svm
2722,foodstagram_0018.png,1,1,0,koclip_svm
